vx,vy,vz,rmse_xy,rmse_threshold
0.000391967,-0.088811395,-0.216613158,0.000554555,0.016091164
-0.002874422,-0.069679688,-0.169950459,0.000388432,0.01384319
-0.002874422,-0.069679688,-0.169950459,0.000597314,0.01384319
0,-0.06404087,-0.156197243,0.000236946,0.0131791
0,-0.06404087,-0.156197243,0.00049156,0.0131791
0,-0.04954105,-0.12083183,0.00016104,0.011474487
0,-0.04954105,-0.12083183,0.000246157,0.011474487
-0.002743767,-0.045311936,-0.110516917,0.000244618,0.010978968
0.000261311,-0.040680049,-0.099219632,0.000256137,0.010432796
0.000261311,-0.040680049,-0.099219632,0.000630015,0.010432796
0.000391967,-0.040478663,-0.098728446,0.000180135,0.010409142
0.000391967,-0.040478663,-0.098728446,0.000341324,0.010409142
0,-0.041082822,-0.100202005,0.000631607,0.01048013
0,-0.041082822,-0.100202005,0.000172012,0.01048013
-0.000391967,-0.040881436,-0.099710819,0.000174412,0.010456492
-0.000391967,-0.040881436,-0.099710819,0.00028334,0.010456492
0,-0.040277277,-0.09823726,0.000425613,0.010385429
0,-0.040277277,-0.09823726,0.000625528,0.010385429
0.000261311,-0.040680049,-0.099219632,0.000249596,0.010432796
0.000261311,-0.040680049,-0.099219632,0.000140789,0.010432796
0.000130656,-0.040881436,-0.099710819,0.000500647,0.010456459
0.000130656,-0.040881436,-0.099710819,0.000415775,0.010456459
0,-0.040680049,-0.099219632,0.000305441,0.010432779
-0.0011759,-0.027187162,-0.06631015,0.000931076,0.00884705
-0.0011759,-0.027187162,-0.06631015,0.000603359,0.00884705
-0.000391967,-0.00221525,-0.005403049,0.000103914,0.005911508
-0.000391967,-0.00221525,-0.005403049,0.000155441,0.005911508
-0.000391967,-0.00221525,-0.005403049,0.00037829,0.005911508
0.003266389,-0.002618023,-0.006385422,0.000321569,0.005989532
0.003266389,-0.002618023,-0.006385422,0.000230829,0.005989532
0.011889656,-0.001006932,-0.002455931,0.000306419,0.005987274
0.011889656,-0.001006932,-0.002455931,0.000430222,0.005987274
0.0211662,-0.000805546,-0.001964745,0.000282108,0.006152613
0.0211662,-0.000805546,-0.001964745,0.000263242,0.006152613
0.038020767,-0.000604159,-0.001473559,0.001602786,0.006469847
0.038020767,-0.000604159,-0.001473559,0.000347581,0.006469847
0.057357789,0.001006932,0.002455931,0.000303135,0.006895963
0.057357789,0.001006932,0.002455931,0.000535088,0.006895963
0.081267756,0.002416637,0.005894236,0.001644148,0.007512236
0.081267756,0.002416637,0.005894236,0.001451308,0.007512236
0.106092311,0.006444364,0.015717962,0.001947114,0.008404868
0.106092311,0.006444364,0.015717962,0.001979733,0.008404868
0.106092311,0.006444364,0.015717962,0.002179658,0.008404868
0.139540133,0.016916456,0.041259649,0.002694183,0.010112015
0.176254344,0.017520615,0.042733208,0.00249484,0.010902182
0.176254344,0.017520615,0.042733208,0.00513412,0.010902182
0.176254344,0.017520615,0.042733208,0.003947502,0.010902182
0.205913156,0.016110911,0.039294904,0.003562855,0.011353038
0.205913156,0.016110911,0.039294904,0.005346317,0.011353038
0.2398836,0.018124774,0.044206767,0.00739176,0.012230011
0.2398836,0.018124774,0.044206767,0.006198688,0.013971377
0.2739847,0.017117843,0.041750835,0.009720374,0.014552172
0.2739847,0.017117843,0.041750835,0.008946081,0.016880786
0.2739847,0.017117843,0.041750835,0.006990171,0.016880786
0.310306944,0.018326161,0.044697953,0.009459867,0.017725245
0.310306944,0.018326161,0.044697953,0.006146281,0.017725245
0.347021156,0.012888728,0.031435923,0.013525736,0.01792302
0.347021156,0.012888728,0.031435923,0.008015989,0.021728381
0.396539611,0.023159434,0.056486424,0.014677898,0.0237295
0.396539611,0.023159434,0.056486424,0.017074673,0.024881662
0.396539611,0.023159434,0.056486424,0.019422267,0.027278436
0.481465722,0.008256842,0.020138638,0.01599969,0.010720001
0.481465722,0.008256842,0.020138638,0.03153425,0.026435966
0.518310589,0.004631887,0.011297285,0.01935835,0.042352767
0.518310589,0.004631887,0.011297285,0.031779768,0.042352767
0.518310589,0.004631887,0.011297285,0.033387946,0.042598285
0.552934311,0.004833273,0.011788471,0.028753597,0.044918594
0.584814267,0.005236046,0.012770844,0.045879313,0.045595534
0.584814267,0.005236046,0.012770844,0.045879313,0.058086901
0.584814267,0.005236046,0.012770844,0.0219426,0.058086901
0.619829956,0.004833273,0.011788471,0.033389764,0.058747828
0.619829956,0.004833273,0.011788471,0.049216274,0.058747828
0.653931056,-0.001812477,-0.004420677,0.061757468,0.062471772
0.653931056,-0.001812477,-0.004420677,0.032757849,0.075012967
0.671046933,0.024569139,0.059924728,0.026403647,0.077584388
0.710766222,0.001208318,0.002947118,0.02004362,0.015243401
0.710766222,0.001208318,0.002947118,0.040069996,0.03437685
0.739902411,0.006242978,0.015226775,0.049103912,0.055477642
0.739902411,0.006242978,0.015226775,0.033041427,0.064511558
0.741078311,-0.005638819,-0.013753216,0.044325083,0.064476036
0.741078311,-0.005638819,-0.013753216,0.039237732,0.064476036
0.741078311,-0.005638819,-0.013753216,0.038698082,0.064476036
0.759108778,0.006041591,0.014735589,0.050713929,0.064875992
0.759108778,0.006041591,0.014735589,0.053328338,0.066486009
0.757540911,-0.001611091,-0.00392949,0.052064226,0.06863637
0.757540911,-0.001611091,-0.00392949,0.055824196,0.06863637
0.753098622,-0.021749729,-0.05304812,0.050983588,0.073014373
0.753098622,-0.021749729,-0.05304812,0.048774945,0.073014373
0.759108778,-0.01893032,-0.046171512,0.054347428,0.072857952
0.759108778,-0.01893032,-0.046171512,0.061967237,0.072857952
0.757932878,-0.027187162,-0.06631015,0.053991699,0.079788049
0.757932878,-0.027187162,-0.06631015,0.066207942,0.079788049
0.757932878,-0.027187162,-0.06631015,0.067815619,0.084028754
0.760937956,-0.018124774,-0.044206767,0.063980027,0.084806965
0.767209422,-0.027388548,-0.066801337,0.058629978,0.085841635
0.767209422,-0.027388548,-0.066801337,0.061653661,0.085841635
0.767209422,-0.027388548,-0.066801337,0.056127902,0.085841635
0.7749181,-0.03282598,-0.080063367,0.065852901,0.086530415
0.7749181,-0.03282598,-0.080063367,0.014040644,0.086530415
0.792164633,-0.050547982,-0.123287761,0.078953405,0.088622644
0.792164633,-0.050547982,-0.123287761,0.077934384,0.09976043
0.8054915,-0.060214528,-0.146864703,0.079733267,0.100982774
0.8054915,-0.060214528,-0.146864703,0.087414486,0.101762635
0.8066674,-0.04229114,-0.103149123,0.08344792,0.107695955
0.8066674,-0.04229114,-0.103149123,0.080160341,0.107695955
0.798828067,-0.030207957,-0.073677945,0.080464882,0.106349584
0.792687256,-0.006645751,-0.016209148,0.080002737,0.103917154
0.521576978,0.032624594,0.07957218,0.079758014,0.101049299
0.521576978,0.032624594,0.07957218,0.064328774,0.01487268
-0.000522622,-0.000805546,-0.001964745,0.003378979,0.005934804
-0.000522622,-0.000805546,-0.001964745,0.000273114,0.005934804
-0.007447367,-0.004229114,-0.010314912,0.000140474,0.006420894
-0.007447367,-0.004229114,-0.010314912,4.54E-05,0.006420894
-0.000261311,0,0,0.000310935,0.005842236
-0.000261311,0,0,0.000265186,0.005842236
-0.000522622,-0.001208318,-0.002947118,8.90E-05,0.005981224
-0.000522622,-0.001208318,-0.002947118,8.59E-05,0.005981224
-0.000522622,-0.001208318,-0.002947118,0.000105525,0.005981224
0.000391967,0.000604159,0.001473559,0.000112223,0.005910355
0.000391967,0.000604159,0.001473559,0.000148621,0.005910355
0.001698522,0.001812477,0.004420677,0.000185638,0.006063516
0.001698522,0.001812477,0.004420677,0.000292444,0.006063516
0.005356878,-0.003826341,-0.00933254,0.000168644,0.006341973
0.009668511,0.002819409,0.006876608,0.00022914,0.006313498
0.009668511,0.002819409,0.006876608,0.000180932,0.006313498
0.020774233,0.006645751,0.016209148,0.000261278,0.006921602
0.040372567,0.004631887,0.011297285,0.000185541,0.007101649
0.040372567,0.004631887,0.011297285,0.000250705,0.007101649
0.057227133,0.002819409,0.006876608,0.000823355,0.007258005
0.057227133,0.002819409,0.006876608,0.000285318,0.007258005
0.057227133,0.002819409,0.006876608,0.001018132,0.007258005
0.081267756,0.001611091,0.00392949,0.001138655,0.007619864
0.081267756,0.001611091,0.00392949,0.000921878,0.007619864
0.108444111,0.004027728,0.009823726,0.002779743,0.008400336
0.108444111,0.004027728,0.009823726,0.003609428,0.008400336
0.142675867,0.008055455,0.019647452,0.006117385,0.009480969
0.142675867,0.008055455,0.019647452,0.005677299,0.009761345
0.174555822,0.006847137,0.016700334,0.005703996,0.0102792
0.174555822,0.006847137,0.016700334,0.007590241,0.0102792
0.213099211,0.006242978,0.015226775,0.011928315,0.012463125
0.213099211,0.006242978,0.015226775,0.011977545,0.016801199
0.213099211,0.006242978,0.015226775,0.009498728,0.016850429
0.258044722,0.015909524,0.038803718,0.012103096,0.018700388
0.258044722,0.015909524,0.038803718,0.013802533,0.018825939
0.287442222,0.012083183,0.029471178,0.016561518,0.020735301
0.287442222,0.012083183,0.029471178,0.010791494,0.023494287
0.322980533,0.010874865,0.02652406,0.015537718,0.024085751
0.3574736,0.012485956,0.030453551,0.016187472,0.024933492
0.3574736,0.012485956,0.030453551,0.019548436,0.024933492
0.3574736,0.012485956,0.030453551,0.01596039,0.02792041
0.396016989,0.003423569,0.008350167,0.023858761,0.027803078
0.396016989,0.003423569,0.008350167,0.02112188,0.032113403
0.442399711,0.006444364,0.015717962,0.025353716,0.033336412
0.442399711,0.006444364,0.015717962,0.027005704,0.034831367
0.483164244,0.006847137,0.016700334,0.032720339,0.037337973
0.483164244,0.006847137,0.016700334,0.044208437,0.043052608
0.517657311,0.002819409,0.006876608,0.059547253,0.054836801
0.517657311,0.002819409,0.006876608,0.061235315,0.070175617
0.550974478,0.010673478,0.026032874,0.077095379,0.073298187
0.550974478,0.010673478,0.026032874,0.071729777,0.089158251
0.584944922,0.009062387,0.022103383,0.062149955,0.089679817
0.584944922,0.009062387,0.022103383,0.0780156,0.089679817
0.612774556,0.0044305,0.010806099,0.057981502,0.090703656
0.612774556,0.0044305,0.010806099,0.057981502,0.090703656
0.612774556,0.0044305,0.010806099,58.72167249,0.090703656
0.643086644,-0.0044305,-0.010806099,0.039102296,0.014213939
0.644262544,-0.000201386,-0.000491186,0.085568283,0.052007195
0.644262544,-0.000201386,-0.000491186,0.116014994,0.098473182
0.612382589,-0.013492888,-0.032909482,0.088472058,0.129581998
0.612382589,-0.013492888,-0.032909482,0.091822051,0.129581998
0.533074667,-0.02618023,-0.063854219,0.025056738,0.129243506
0.533074667,-0.02618023,-0.063854219,0.073862665,0.129243506
0.533074667,-0.02618023,-0.063854219,0.077901795,0.129243506
0.492571444,-0.026985775,-0.065818964,0.071904557,0.128513955
0.353292622,-0.024971911,-0.060907101,0.033062607,0.12553476
0.353292622,-0.024971911,-0.060907101,0.031944386,0.12553476
0.353292622,-0.024971911,-0.060907101,0.030765026,0.12553476
0.2410595,-0.061825619,-0.150794194,0.015362636,0.127023994
0.2410595,-0.061825619,-0.150794194,0.014653191,0.127023994
0.2046066,-0.062027006,-0.15128538,0.011188772,0.126342445
0.2046066,-0.062027006,-0.15128538,0.00661514,0.126342445
0.202516111,-0.06404087,-0.156197243,0.006952697,0.126510896
0.202516111,-0.06404087,-0.156197243,0.007342772,0.126510896
0.155872078,-0.08518644,-0.207771805,0.009382657,0.12787849
0.155872078,-0.08518644,-0.207771805,0.009437331,0.12787849
0.136273744,-0.07350603,-0.179282999,0.007578708,0.126283001
0.136273744,-0.07350603,-0.179282999,0.008127253,0.126283001
0.136273744,-0.07350603,-0.179282999,0.00501592,0.126283001
0.122424256,-0.063033938,-0.153741312,0.006211924,0.124918624
0.122424256,-0.063033938,-0.153741312,0.006542008,0.124918624
0.100082156,-0.047929959,-0.116902339,0.004030507,0.122910432
0.100082156,-0.047929959,-0.116902339,0.004296159,0.122910432
0.100996744,-0.046117482,-0.112481662,0.002268774,0.122734816
0.100996744,-0.046117482,-0.112481662,0.003718413,0.122734816
0.096162489,-0.039471731,-0.096272515,0.003854862,0.12194486
0.096162489,-0.039471731,-0.096272515,0.003738915,0.12194486
0.086885944,-0.044909163,-0.109534545,0.001538674,0.122352495
0.086885944,-0.044909163,-0.109534545,0.002991082,0.122352495
0.079307922,-0.057395119,-0.139988095,0.003250155,0.123572471
0.079307922,-0.057395119,-0.139988095,0.002312951,0.123572471
0.070684656,-0.065450574,-0.159635547,0.001798065,0.124327081
0.070684656,-0.065450574,-0.159635547,0.002209265,0.124327081
0.070684656,-0.065450574,-0.159635547,0.001793625,0.124327081
0.059448278,-0.086797531,-0.211701295,0.001266851,0.126587129
0.059448278,-0.086797531,-0.211701295,0.00155478,0.126587129
0.056181889,-0.089415554,-0.218086717,0.001406241,0.126850481
0.056181889,-0.089415554,-0.218086717,0.001785241,0.126850481
0.052392878,-0.086394758,-0.210718922,0.001414661,0.12646455
0.052392878,-0.086394758,-0.210718922,0.001037102,0.12646455
0.0435083,-0.076728212,-0.18714198,0.001099138,0.125264781
0.0435083,-0.076728212,-0.18714198,0.000784129,0.125264781
0.039066011,-0.069478302,-0.169459273,0.000757724,0.124387528
0.039066011,-0.069478302,-0.169459273,0.000625698,0.124387528
0.026784389,-0.036450935,-0.08890472,0.000159008,0.120475854
0.026784389,-0.036450935,-0.08890472,0.000251662,0.120475854
0.026784389,-0.036450935,-0.08890472,0.000100142,0.120475854
0.028744222,-0.031819048,-0.077607435,0.000260595,0.119976889
0.028744222,-0.031819048,-0.077607435,0.000159517,0.119976889
0.029528156,-0.031013503,-0.07564269,9.91E-05,0.119897148
0.028744222,-0.047124414,-0.114937594,0.000529251,0.12171648
0.028744222,-0.047124414,-0.114937594,0.00040115,0.12171648
0.012542933,-0.019735865,-0.048136257,0.000232837,0.118408132
-0.001959833,0.003826341,0.00933254,1.86E-05,0.116474277
0.000522622,-0.002013864,-0.004911863,3.36E-05,0.11625308
0.000522622,-0.002013864,-0.004911863,0.000112571,0.11625308
0.000522622,-0.002013864,-0.004911863,6.65E-05,0.11625308
0,0,0,0.000332439,0.116014994
-0.002221144,0.005437432,0.01326203,7.55E-05,0.116662947
-0.002221144,0.005437432,0.01326203,0.000520721,0.116662947
-0.002221144,0.005437432,0.01326203,0.000721217,0.116662947
-0.003266389,0.029201025,0.071222013,0.001048236,0.119451538
-0.003266389,0.029201025,0.071222013,0.001460983,0.119451538
-0.002482456,0.053770164,0.131146742,0.001463583,0.122337413
-0.002482456,0.053770164,0.131146742,0.002131602,0.122337413
-0.001829178,0.080554553,0.19647452,0.003023208,0.125485481
-0.003005078,0.104519533,0.254925689,0.003449893,0.128303276
-0.003005078,0.104519533,0.254925689,0.004100443,0.128303276
-0.003005078,0.104519533,0.254925689,0.004100443,0.128303276
-0.003005078,0.104519533,0.254925689,0.002699906,0.128303276
0,0.122845693,0.299623642,0.004223904,0.130456854
0,0.122845693,0.299623642,0.003335713,0.130456854
0.000653278,0.12304708,0.300114829,0.003480192,0.130480564
0.000653278,0.12304708,0.300114829,0.003441532,0.130480564
-0.000653278,0.12304708,0.300114829,0.002505902,0.130480564
-0.000653278,0.12304708,0.300114829,0.003035916,0.130480564
0.000391967,0.121838761,0.297167711,0.002975763,0.130338491
0.000391967,0.121838761,0.297167711,0.003030758,0.130338491
-0.001829178,0.121234602,0.295694152,0.003907281,0.130267728
-0.001829178,0.121234602,0.295694152,0.003124327,0.130267728
-0.000522622,0.122040148,0.297658897,0.002828527,0.130362175
-0.000522622,0.122040148,0.297658897,0.003581876,0.130362175
-0.000391967,0.123449853,0.301097201,0.003636252,0.130527892
-0.000391967,0.123449853,0.301097201,0.002580633,0.130527892
-0.000522622,0.121637375,0.296676525,0.002647697,0.130314825
-0.000522622,0.121637375,0.296676525,0.004294554,0.130314825
-0.000522622,0.121637375,0.296676525,0.003762731,0.130314825
-0.000261311,0.123651239,0.301588388,0.004375639,0.13055156
-0.000261311,0.123651239,0.301588388,0.005133633,0.13055156
0.000522622,0.121637375,0.296676525,0.003335292,0.130314825
0.000522622,0.121637375,0.296676525,0.004953348,0.130314825
0.000261311,0.122442921,0.29864127,0.004517204,0.130409509
0.000261311,0.122442921,0.29864127,0.003897786,0.130409509
-0.000522622,0.123248466,0.300606015,0.004318638,0.130504226
-0.000522622,0.123248466,0.300606015,0.002956929,0.130504226
-0.000522622,0.123248466,0.300606015,0.002935527,0.130504226
0,0.123248466,0.300606015,0.003191586,0.130504204
-0.000261311,0.121637375,0.296676525,0.00371772,0.130314808
-0.000261311,0.121637375,0.296676525,0.003407131,0.130314808
-0.000391967,0.12304708,0.300114829,0.003743173,0.130480541
-0.000391967,0.12304708,0.300114829,0.003278724,0.130480541
-0.000391967,0.12304708,0.300114829,0.003578192,0.130480541
0.000261311,0.123651239,0.301588388,0.004231466,0.13055156
0.000261311,0.123651239,0.301588388,0.003609811,0.13055156
-0.001829178,0.119623511,0.291764662,0.003488485,0.130078331
-0.001829178,0.119623511,0.291764662,0.003818801,0.130078331
0,0.124859557,0.304535505,0.003309585,0.130693606
0,0.124859557,0.304535505,0.004010223,0.130693606
0.000783933,0.122845693,0.299623642,0.004299052,0.130456904
0.000783933,0.122845693,0.299623642,0.004191998,0.130456904
0,0.121637375,0.296676525,0.004501683,0.130314803
0,0.121637375,0.296676525,0.004526836,0.130314803
0,0.121637375,0.296676525,0.003521955,0.130314803
-0.000391967,0.120630443,0.294220593,0.001224333,0.13019644
-0.000391967,0.120630443,0.294220593,0.001606959,0.13019644
-0.000653278,0.107741715,0.26278467,0.003371856,0.128681255
-0.000653278,0.107741715,0.26278467,0.002394074,0.128681255
0.001567867,0.097873782,0.238716541,0.002386979,0.127521383
0.001567867,0.097873782,0.238716541,0.002396517,0.127521383
0,0.090623872,0.221033835,0.001914301,0.126668825
0,0.090623872,0.221033835,0.00134926,0.126668825
-0.000783933,0.076526825,0.186650794,0.001229547,0.125011643
-0.000783933,0.076526825,0.186650794,0.001679212,0.125011643
0.000261311,0.070888007,0.172897577,0.001441847,0.124348667
0.000261311,0.070888007,0.172897577,0.001616917,0.124348667
-0.001045244,0.069276916,0.168968087,0.000500406,0.124159414
-0.001045244,0.069276916,0.168968087,0.000618007,0.124159414
-0.001045244,0.069276916,0.168968087,0.001187578,0.124159414
0.000783933,0.057999278,0.141461654,0.000621305,0.122833552
0.001698522,0.0517563,0.126234879,0.000460152,0.122100073
0.001698522,0.0517563,0.126234879,0.000329605,0.122100073
0.001698522,0.0517563,0.126234879,0.000388624,0.122100073
0.000391967,0.047728573,0.116411153,0.000463441,0.121626044
0.000391967,0.047728573,0.116411153,0.000504861,0.121626044
0.000783933,0.04229114,0.103149123,0.000709295,0.120986927
0.000783933,0.04229114,0.103149123,0.000666693,0.120986927
-0.000130656,0.040881436,0.099710819,0.000436554,0.12082106
-0.000130656,0.040881436,0.099710819,0.000800045,0.12082106
-0.000130656,0.040478663,0.098728446,0.000433884,0.12077371
-0.000130656,0.040478663,0.098728446,0.000528583,0.12077371
-0.000130656,0.040478663,0.098728446,0.000370464,0.12077371
0.000130656,0.041284208,0.100693191,0.000530687,0.12086841
0.000130656,0.041284208,0.100693191,0.00054481,0.12086841
-0.000130656,0.040478663,0.098728446,0.000413729,0.12077371
-0.000130656,0.040478663,0.098728446,0.000448949,0.12077371
0.000130656,0.040478663,0.098728446,0.000449447,0.12077371
0.000130656,0.040478663,0.098728446,0.000539701,0.12077371
0.000391967,0.040478663,0.098728446,0.000395376,0.120773743
0.000391967,0.040478663,0.098728446,0.000368679,0.120773743
0.000391967,0.040478663,0.098728446,0.000270395,0.120773743
-0.000261311,0.040680049,0.099219632,0.000659043,0.120797397
-0.000261311,0.040680049,0.099219632,0.000422845,0.120797397
0,0.041082822,0.100202005,0.000290624,0.120844731
0,0.041082822,0.100202005,0.001347156,0.120844731
-0.000130656,0.040478663,0.098728446,0.000778416,0.12077371
-0.000130656,0.040478663,0.098728446,0.000667155,0.12077371
-0.000130656,0.041284208,0.100693191,0.000439049,0.12086841
0.000391967,0.04007589,0.097746074,0.000435775,0.120726393
0.000391967,0.04007589,0.097746074,0.000469173,0.120726393
0.0011759,0.02114557,0.051574561,0.000253055,0.118501542
0.000261311,-0.001208318,-0.002947118,0.000101959,0.116157604
0.000261311,-0.001208318,-0.002947118,0.00067806,0.116157604
0.0011759,-0.001006932,-0.002455931,0.000205033,0.116144194
0,0,0,0.000365563,0.116014994
0.000130656,-0.000201386,-0.000491186,0.000474796,0.116039443
0.000130656,-0.000201386,-0.000491186,0.000234515,0.116039443
0.000130656,-0.000201386,-0.000491186,0.0002892,0.116039443
0,0,0,0.000255357,0.116014994
0,0,0,0.000293495,0.116014994
-0.000130656,0.000201386,0.000491186,0.000300418,0.116039443
-0.000130656,0.000201386,0.000491186,0.000134467,0.116039443
-0.004442289,0,0,0.000344691,0.11610384
-0.004442289,0,0,0.000265126,0.11610384
-0.017377189,0.000604159,0.001473559,0.000289077,0.11642169
-0.017377189,0.000604159,0.001473559,2.85E-05,0.11642169
-0.033839789,0.001006932,0.002455931,0.000499266,0.116790327
-0.033839789,0.001006932,0.002455931,0.000475106,0.116790327
-0.053438122,0.006645751,0.016209148,0.00036405,0.117740356
-0.053438122,0.006645751,0.016209148,0.000479182,0.117740356
-0.073689733,0.006847137,0.016700334,0.000502732,0.118163151
-0.073689733,0.006847137,0.016700334,0.000476293,0.118163151
-0.073689733,0.006847137,0.016700334,0.000838145,0.118163151
-0.091981511,0.003624955,0.008841353,0.000516401,0.118209707
-0.091981511,0.003624955,0.008841353,0.000272052,0.118209707
-0.103348544,0.004631887,0.011297285,0.000593489,0.118535931
-0.103348544,0.004631887,0.011297285,0.000456536,0.118535931
-0.117851311,0.004833273,0.011788471,0.001096174,0.118845541
-0.117851311,0.004833273,0.011788471,0.000602567,0.118845541
-0.124514744,0.007048523,0.01719152,0.000963237,0.119196937
-0.124514744,0.007048523,0.01719152,0.001257507,0.119196937
-0.130263589,0.006645751,0.016209148,0.001028302,0.11927202
-0.130263589,0.006645751,0.016209148,0.000985342,0.11927202
-0.139540133,0.002819409,0.006876608,0.001636483,0.119081431
-0.139540133,0.002819409,0.006876608,0.000765995,0.119081431
-0.139540133,0.002819409,0.006876608,0.001368062,0.119081431
-0.142806522,0.004229114,0.010314912,0.00132976,0.119284973
-0.142806522,0.004229114,0.010314912,0.001935754,0.119284973
-0.143721111,0.000805546,0.001964745,0.001382194,0.118968051
-0.143721111,0.000805546,0.001964745,0.001493452,0.118968051
-0.144766356,-0.001208318,-0.002947118,0.000837664,0.119028307
-0.144766356,-0.001208318,-0.002947118,0.001339487,0.119028307
-0.146203567,-0.003423569,-0.008350167,0.00077094,0.119273874
-0.146203567,-0.003423569,-0.008350167,0.001579625,0.119273874
-0.148686022,-0.009263774,-0.02259457,0.0019741,0.119898264
-0.148686022,-0.009263774,-0.02259457,0.002539141,0.119898264
-0.148686022,-0.009263774,-0.02259457,0.001829967,0.119898264
-0.1493393,-0.012687342,-0.030944737,0.001293608,0.120250329
-0.1493393,-0.012687342,-0.030944737,0.001942631,0.120250329
-0.150253889,-0.014097047,-0.034383041,0.002181689,0.120408591
-0.150253889,-0.014097047,-0.034383041,0.002250111,0.120408591
-0.149731267,-0.016513683,-0.040277277,0.001015248,0.120638868
-0.149731267,-0.016513683,-0.040277277,0.00293859,0.120638868
-0.149077989,-0.013492888,-0.032909482,0.001690477,0.120325121
-0.149077989,-0.013492888,-0.032909482,0.002499161,0.120325121
-0.150645856,-0.015506751,-0.037821345,0.002848214,0.120556685
-0.150645856,-0.015506751,-0.037821345,0.001977727,0.120556685
-0.148294056,-0.014701206,-0.0358566,0.000484153,0.120429678
-0.148294056,-0.014701206,-0.0358566,0.000870597,0.120429678
-0.149208644,-0.013291501,-0.032418296,0.001274543,0.120307716
-0.150907167,-0.015909524,-0.038803718,0.003742459,0.120602013
-0.148424711,-0.015708138,-0.038312531,0.002486197,0.120532568
-0.148424711,-0.015708138,-0.038312531,0.003535391,0.120532568
-0.148424711,-0.015708138,-0.038312531,0.004101657,0.120532568
-0.150645856,-0.013090115,-0.031927109,0.004493095,0.120316349
-0.150645856,-0.013090115,-0.031927109,0.001511475,0.120316349
-0.148294056,-0.011076251,-0.027015246,0.001989521,0.120069747
-0.148294056,-0.011076251,-0.027015246,0.001463405,0.120069747
-0.148032744,-0.008659614,-0.021121011,0.002464848,0.119825551
-0.148032744,-0.008659614,-0.021121011,0.003481409,0.119825551
-0.148686022,-0.007652683,-0.018665079,0.001901265,0.119739254
-0.149992578,-0.009666546,-0.023576942,0.001836837,0.119964147
-0.147902089,-0.0044305,-0.010806099,0.00192203,0.119406607
-0.147902089,-0.0044305,-0.010806099,0.004222229,0.119406607
-0.147510122,-0.003826341,-0.00933254,0.002153888,0.119339491
-0.147510122,-0.003826341,-0.00933254,0.003073677,0.119339491
-0.147510122,-0.003826341,-0.00933254,0.002143012,0.119339491
-0.148816678,0.000604159,0.001473559,0.002159492,0.119050295
-0.149600611,0.003826341,0.00933254,0.001768534,0.119381287
-0.149600611,0.003826341,0.00933254,0.002455793,0.119381287
-0.149600611,0.003826341,0.00933254,0.00111356,0.119381287
-0.150123233,0.001006932,0.002455931,0.003683716,0.119115764
-0.150123233,0.001006932,0.002455931,0.003662154,0.119115764
-0.151037822,0.002819409,0.006876608,0.002821537,0.119311341
-0.151037822,0.002819409,0.006876608,0.001608062,0.119311341
-0.149731267,0.004833273,0.011788471,0.003124045,0.119482718
-0.149731267,0.004833273,0.011788471,0.001558627,0.119482718
-0.147902089,0.003624955,0.008841353,0.003462311,0.119327578
-0.147902089,0.003624955,0.008841353,0.001549163,0.119327578
-0.1399321,0.007854069,0.019156266,0.003012988,0.119584292
-0.1399321,0.007854069,0.019156266,0.002620625,0.119584292
-0.129610311,0.003222182,0.007858981,0.003376332,0.118922361
-0.129610311,0.003222182,0.007858981,0.002978441,0.118922361
-0.129610311,0.003222182,0.007858981,0.002327884,0.118922361
-0.114192956,-0.001208318,-0.002947118,0.002059757,0.118416866
-0.114192956,-0.001208318,-0.002947118,0.001803086,0.118416866
-0.107921489,0.003222182,0.007858981,0.001750283,0.118488745
-0.107921489,0.003222182,0.007858981,0.001641881,0.118488745
-0.096293144,0.001812477,0.004420677,0.000760311,0.118118025
-0.096293144,0.001812477,0.004420677,0.00071867,0.118118025
-0.095901178,0.002819409,0.006876608,0.001424949,0.118208911
-0.095901178,0.002819409,0.006876608,0.001124574,0.118208911
-0.085448733,0.001208318,0.002947118,0.00067189,0.117842024
-0.085448733,0.001208318,0.002947118,0.001019947,0.117842024
-0.079569233,0.003020796,0.007367794,0.000848088,0.117902237
-0.079569233,0.003020796,0.007367794,0.00050047,0.117902237
-0.076302844,0.000805546,0.001964745,0.000371713,0.117619726
-0.076302844,0.000805546,0.001964745,0.000584519,0.117619726
-0.068986133,0.001208318,0.002947118,0.000544526,0.117512813
-0.068986133,0.001208318,0.002947118,0.000615962,0.117512813
-0.068986133,0.001208318,0.002947118,0.000299468,0.117512813
-0.068855478,-0.000604159,-0.001473559,0.000562303,0.117451099
-0.068855478,-0.000604159,-0.001473559,0.000277476,0.117451099
-0.059186967,-0.000604159,-0.001473559,0.000214404,0.117257738
-0.059186967,-0.000604159,-0.001473559,0.00033143,0.117257738
-0.051478289,0.000402773,0.000982373,0.000477143,0.117083886
-0.051478289,0.000402773,0.000982373,0.00040312,0.117083886
-0.049257144,0.001006932,0.002455931,0.000111124,0.11709858
-0.049257144,0.001006932,0.002455931,0.000237752,0.11709858
-0.044292233,-0.00221525,-0.005403049,0.000190254,0.117118068
-0.044292233,-0.00221525,-0.005403049,0.000172179,0.117118068
-0.044292233,-0.00221525,-0.005403049,0.000418734,0.117118068
-0.042593711,0,0,0.000211118,0.116866868
-0.042593711,0,0,0.00016828,0.116866868
